"molecule_chembl_id","smiles","ido1_ic50","tdo_ic50"
CHEMBL5866379,N#Cc1cc(N/C(=N\O)c2nonc2SC[C@H]2CCC(=O)N2)ccc1F,172.0,
CHEMBL5787286,OC[C@H](O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)(F)F)c1,126.0,
CHEMBL5767155,O=C(Nc1ccccc1)ONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,48.0,
CHEMBL5769113,O=S(=O)(O)N1CCC(CNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)C1,69.0,
CHEMBL5945422,COc1ccc(-c2ccc(Oc3cccc4ccccc34)c(NC(=O)Nc3ccccc3C)c2)cc1C(=O)O,290.0,
CHEMBL6048882,COc1ccc(-c2ccc(Oc3cccc4c3CCCC4)c(NC(=O)Nc3ccc(C)c(C)c3)c2)cc1C(=O)O,920.0,
CHEMBL5858485,CC(C)(C)OC(=O)N1CCC([C@H](O)C[C@@H]2c3ccccc3-c3cncn32)CC1,550.0,
CHEMBL5964214,O=C(Cc1ccccc1)N1CCC([C@H](O)C[C@H]2c3ccccc3-c3cncn32)CC1,1000.0,
CHEMBL5897696,O=C(Nc1ccccc1)OC(CC1c2ccccc2-c2cncn21)C1CCN(C(=O)Nc2ccccc2)CC1,5500.0,
CHEMBL5827992,NC(=O)COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,186.0,
CHEMBL5797873,NS(=O)(=O)NCCOc1nonc1/C(=N/O)N[C@H]1CCc2ccc(F)cc21,421.0,
CHEMBL5923171,NS(=O)(=O)NCCCOc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,37.0,
CHEMBL6009452,CS(=N)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,22.0,
CHEMBL5868605,Cc1ccc2[nH]c(C[C@H]3CC[C@H](c4ccnc5ccc(F)cc54)CC3)nc2c1,10000.0,
CHEMBL5940297,Clc1ccc2[nH]c(C[C@H]3CC[C@@H](c4ccnc5ccccc54)CC3)nc2c1,10000.0,
CHEMBL456084,Fc1ccccc1-c1c[nH]cn1,179000.0,
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,100000.0,
CHEMBL1668308,O=C(Cc1cccnc1)c1cc2cc(Br)ccc2[nH]1,18000.0,
CHEMBL1668316,COc1cccc2cc(C(=O)Cc3cccnc3)[nH]c12,82000.0,
CHEMBL574690,COc1ccc(C(O)CNC2=CC(=O)c3ccn(S(=O)(=O)c4ccc(C)cc4)c3C2=O)cc1,2500.0,
CHEMBL3335711,N#Cc1cc(Nc2cn[nH]n2)ccc1Cl,100.0,
CHEMBL576123,CC1=C/C(=N\C(C)C)c2ccccc2C1=O,200.0,
CHEMBL577094,O=C(Nc1ccc(O)c2ccccc12)[C@@H]1CCCN1,200000.0,
CHEMBL3286602,N#Cc1ccc(NC(=S)NN)cc1,1200.0,
CHEMBL3798233,Clc1cccc(-c2[nH]cnc2-c2ccccc2)c1,1700.0,
CHEMBL3797402,COc1ccc(O)c(-c2cncn2C2CC2)c1,30000.0,
CHEMBL3800166,Brc1ccc(Oc2ccc(-c3cncn3CCNc3cccc4ccccc34)cc2)cc1,30000.0,
CHEMBL3900740,N#Cc1c(-c2cccc(F)c2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,383.0,
CHEMBL4085741,CC(=O)OC1=C(c2ccccc2)C(=O)c2ccccc21,266000.0,
CHEMBL4227820,CC(C)(C)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4400.0,
CHEMBL4277863,Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cn1,260.3,
CHEMBL1224558,Fc1ccc(CS)cc1,1800.0,
CHEMBL3318330,N#CC(C(=O)Nc1cccc(C(F)(F)F)c1)C(=S)Nc1ccccc1Cl,7000.0,
CHEMBL3310846,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccccc2)cc1,71.0,
CHEMBL3310856,CC(=O)Nc1ccc(S(=O)(=O)NNc2cccc(Br)c2)cc1,255.0,
CHEMBL3310863,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)cc2F)cc1,608.0,
CHEMBL3310982,CC(=O)Nc1ccc(S(=O)(=O)NN(C)c2ccc(Br)cc2)cc1,4055.0,
CHEMBL3764853,Cl.NOCc1cc(Cl)cc(Cl)c1,900.0,
CHEMBL3764796,Cl.NOCc1ccccc1C(F)(F)F,2500.0,
CHEMBL1441489,ONCc1ccccc1,6000.0,
CHEMBL1231544,NNCc1ccccc1,71000.0,
CHEMBL3763639,Cl.NOCc1ccc(Cl)c(C(F)(F)F)c1,490.0,
CHEMBL4079943,COc1ccc(-c2ccc(Oc3ccccc3C(C)(C)C)c(NC(=O)Nc3ccc(C)cc3)c2)cc1C(=O)O,350.0,
CHEMBL4281325,Nc1oc2cccnc2c1Nc1ccc(F)c(Cl)c1,200.0,
CHEMBL4524235,N#Cc1ccc(NC(=O)NCc2cnc3scc(C#Cc4ccc(Cl)s4)n23)cc1,822.5,
CHEMBL4519463,O=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2cccc(C(F)(F)F)c2)C(=O)c2ccccc21,10000.0,
CHEMBL4540285,Cc1cccc(NC(=O)[C@@H](Cc2ccccc2)NC2=CC(=O)c3ccccc3C2=O)c1,10000.0,
CHEMBL4205684,O=c1oc2ccc(Cl)cc2n1CC(O)c1ccc(Cl)cc1,62660.0,
CHEMBL4278127,O=C1c2ccccc2C(=O)c2sc(-c3ccccn3)nc21,29.0,
CHEMBL4465412,CCCCN(CCCC)c1ccc(/C(C)=C/C(=O)O)cc1NC(=O)N/N=C/c1ccccc1C(F)(F)F,12350.0,
CHEMBL4464867,Oc1c(Cl)cccc1-c1cnc[nH]1,32000.0,
CHEMBL4461858,COC(=O)[C@H]1CC[C@H]([C@H](O)CC2c3ccccc3-c3cncn32)CC1,280.0,
CHEMBL4446572,O[C@@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,42.0,
CHEMBL4551141,NC(CC1c2ccccc2-c2cncn21)C1CCCCC1,1100.0,
CHEMBL4467714,c1ccc(Cc2ccccc2-c2c[nH]nn2)cc1,105000.0,
CHEMBL4290971,NCCC1C(=O)Nc2ccccc21,3970.0,
CHEMBL4278865,CC(=O)CC1(O)C(=O)Nc2ccc(Cl)cc21,1970.0,
CHEMBL4456713,O=S1(=O)NCCN1CC1(CNc2nonc2/C(=N/O)Nc2ccc(Br)c(F)c2)CC1,696.0,
CHEMBL4513476,CC(C)(C)OC(=O)N1CCC2(CC1)CC(NC(=O)c1cccc3cc[nH]c13)c1ccccc1O2,251.0,
CHEMBL4557994,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,605.0,
CHEMBL4444787,CCOP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,19.1,
CHEMBL4583981,COc1ccc(NC(=O)Cn2cnc3scc(-c4ccc(OC)c(OC)c4)c3c2=O)cc1,5600.0,
CHEMBL4437675,O=C(Cn1cnc2scc(-c3ccc(Cl)cc3)c2c1=O)NCc1ccco1,12400.0,
CHEMBL4792825,CS(=O)(=O)N1CCC[C@@H]1CNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,333.65,
CHEMBL4741499,CCS(=O)(=O)N1CCCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,517.2,
CHEMBL4755288,O=[N+]([O-])c1ccc(N/C(=N\O)c2ccccc2)c2nonc12,268.0,
CHEMBL4754158,CC(c1ccc(N2CCN(C)CC2)cc1)c1ccc2c(c1)Nc1ccccc1S2,10000.0,
CHEMBL4516910,Cc1oc(C)c(-c2ccc(N(C)C3CCCCC3)c(NC(=O)Nc3ccccc3F)c2)c1C(=O)O,29.5,
CHEMBL4796378,CSC(=O)SC,10000.0,
CHEMBL4748315,O=C(SCCc1ccc(CO)cc1)SCc1ccc(Cl)cc1Cl,270.0,
CHEMBL4793928,C[C@@H](NC(=O)C12CCC(Cl)(CC1)CC2)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,579.0,
CHEMBL4760024,CCOc1ccc2[nH]cc(Sc3ccccc3OC)c2c1,200000.0,
CHEMBL4800450,Cc1ccccc1Sc1c[nH]c2ccc(Cl)cc12,21000.0,
CHEMBL4639397,NNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,108.0,
CHEMBL4755763,O=C(CNc1ccc([N+](=O)[O-])c2nonc12)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,1315.0,
CHEMBL4848366,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2C(CCCN2C(=O)OC2CC2)C1,3.7,
CHEMBL4848514,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(C#N)cc43)C[C@@H]21,8.8,
CHEMBL4858888,CC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.69,
CHEMBL594257,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1,5000.0,
CHEMBL5400564,NS(=O)(=O)NCCNC(=O)c1n[nH]nc1-c1ccc(F)c(F)c1,92.0,
CHEMBL4858232,O=C(C1CC1)N1CCc2nc(C3(C(=O)Nc4ccc(F)cc4)CCC3)ccc21,8.0,
CHEMBL5078069,Cc1ccccc1NC(=O)NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1,289.8,
CHEMBL5201660,C[SH](=O)(NC#N)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,11.0,
CHEMBL5432275,COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(Br)cc4)CC3)oc2c1,9420.0,
CHEMBL4872819,O/N=C(/Nc1ccc(F)c(Cl)c1)c1ccc2occc2c1,5200.0,
CHEMBL4859902,O/N=C(/Nc1ccc(F)c(Br)c1)c1ccc2oc3ccccc3c2c1,2400.0,
CHEMBL4848771,COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3cccs3)c2C1=O,220.5,
CHEMBL4878903,COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccccc3C)c2C1=O,242.1,
CHEMBL5789183,O=C(C[C@@H]1c2ccccc2-c2cncn21)C12CC3CC(CC(C3)C1)C2,100.0,
CHEMBL6047987,OC(CC1c2ccccc2-c2cncn21)C12CC3CC(C1)C(c1ccccc1)C(C3)C2,100.0,
CHEMBL4302083,Nc1sc2ccccc2c1Oc1cccc(Cl)c1,1000.0,
CHEMBL5932991,O=C1c2ccccc2-n2c1nc1cnccc1c2=O,550.0,
CHEMBL5824667,Cc1ccc2c(c1)C(=O)c1nc3ncccc3c(=O)n1-2,550.0,
CHEMBL6001178,Nc1noc2ncccc12,100000.0,
CHEMBL5822848,Nc1noc2nc(Cl)ccc12,5500.0,
CHEMBL5916664,Nc1noc2nccc(-c3ccccc3)c12,100000.0,
CHEMBL5830713,COc1c(F)cc(F)cc1-c1cnc2onc(N)c2c1,100000.0,
CHEMBL5994355,CCOC(=O)c1cc2c(N)noc2nc1C,100000.0,
CHEMBL5781278,CN(C)CCOc1ccc2c(N)noc2n1,100000.0,
CHEMBL5939657,N=[S@]1(=O)C[C@H](CNc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,51.0,
CHEMBL5901728,N=S1(=O)CCC1CNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,137.0,
CHEMBL6007225,CS(=N)(=O)NCCCCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,69.4,
CHEMBL5760323,N=C(Nc1ccc(F)c(Br)c1)c1nonc1NCCC1CCC(CNS(N)(=O)=O)CC1,48.0,
CHEMBL5858599,NS(=O)(=O)NC1CCCC(CNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)C1,43.0,
CHEMBL5958080,Nc1nonc1/C(=N/O)N[C@@H]1c2ccccc2C[C@H]1F,5333.0,
CHEMBL5911963,NC(=O)CSc1nonc1/C(=N/O)NC1CCc2ccc(Br)cc21,1386.0,
CHEMBL6033534,CS(O)(O)NCCSc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,5901.0,
CHEMBL5916635,CC(C)(CO)NC(=O)CSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,130.0,
CHEMBL5942281,O=C(CSc1nonc1/C(=N/O)NC1Cc2cc(F)c(Cl)cc21)NCCO,261.0,
CHEMBL5794666,NS(=O)(=O)NC1CC(Nc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,86.3,
CHEMBL5842110,O=S(=O)(NCCO)N1CC(Sc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,53.9,
CHEMBL5932630,CS(=O)(=O)CCC(O)CNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,49.3,
CHEMBL5786260,CC(C(=O)NC12CC(NC(=O)OC(C)(C)C)(C1)C2)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,259.0,
CHEMBL5872972,CC(C(=O)NC1CC(F)C1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,3419.0,
CHEMBL5843722,CC(C(=O)NC12CC(c3ccc(F)cc3)(C1)C2)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,12.9,
CHEMBL5871507,Cc1cc2ccc(NC(=O)C(C)[C@H]3[C@@H]4C[C@@H](Oc5ccnc6ccc(F)cc56)C[C@@H]43)cc2[nH]1,4.7,
CHEMBL5880827,CCC(C(=O)Nc1cnc(C(F)(F)F)nc1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,1.51,
CHEMBL5820577,Cc1cnc(NC(=O)C(C2CC2)[C@H]2[C@@H]3C[C@@H](Oc4ccnc5ccc(F)cc45)C[C@@H]32)cn1,1.54,
CHEMBL5930506,CC(=O)NC12CC(NC(=O)C(C)[C@H]3[C@@H]4C[C@@H](Oc5ccnc6ccc(F)cc56)C[C@@H]43)(C1)C2,420.0,
CHEMBL5795209,CC(c1nc2cc(Cl)cnc2[nH]1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,1.7,
CHEMBL6022322,COc1cc(NC(=O)Nc2c(-c3ccccc3)ccc3cncn23)ccc1C#N,250.0,
CHEMBL5981844,C[C@H]1C[C@@]1(NC(=O)c1cc2cc(Br)ccc2[nH]1)c1cnn(C)c1,2884.0,
CHEMBL6033409,NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,48.1,
CHEMBL5742895,COC(=O)CNP(=O)(CCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCC(=O)OC,18.1,
CHEMBL5858729,CCc1cccc(N/C(=N\O)c2nonc2SCCNC(C)=O)c1,59.4,
CHEMBL5889991,O=c1cc(C(F)(F)F)cc(CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)[nH]1,173.0,
CHEMBL5969248,CC(O)CNC(=O)CSc1nonc1C(=N)Nc1ccc(F)c(Br)c1,38.7,
CHEMBL5947206,O=c1c(NCCSc2nsnc2/C(=N/O)Nc2ccc(F)c(Br)c2)c(NC2CC2)c1=O,297.0,
CHEMBL5939107,O=C(NCCONc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)(F)F)c1)c1ccc(F)cc1,85.0,
CHEMBL5767612,O/N=C(\Nc1ccc(F)c(F)c1)c1nonc1N1CCCCO1,78.0,
CHEMBL5974960,COc1ccc(-c2ccc(Oc3ccccc3C(C)(C)C)c(NC(=O)Nc3ccc(C)cc3)c2)cc1NS(=O)(=O)C(F)(F)F,750.0,
CHEMBL5999556,COc1ccc(-c2ccc(Oc3cccc(C)c3C)c(NC(=O)Nc3ccccc3Cl)c2)cc1C(=O)O,260.0,
CHEMBL6051169,OC1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,1000.0,
CHEMBL6050393,CC(=O)N[C@H](CO)COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,1070.0,
CHEMBL5831995,O=C(CO)N1CCC[C@@H]1COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,1493.0,
CHEMBL5900817,NS(=O)(=O)N1CC(Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,24.0,
CHEMBL5931375,Cc1nc2onc(NC(=O)Oc3ccccc3)c2c(C)c1Cl,5500.0,
CHEMBL55934,O=C1C=CC(=O)c2ccccc21,990.0,
CHEMBL565923,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,59.0,
CHEMBL1668318,COc1ccc2[nH]c(C(=O)Cc3cccnc3)cc2c1O,63000.0,
CHEMBL3335710,Cc1cc(F)ccc1Nc1c[nH]nn1,100.0,
CHEMBL3335708,CS(=O)(=O)NCc1cc(Cl)ccc1Nc1cnn[nH]1,1000.0,
CHEMBL3286607,NNC(=S)Nc1cc(Cl)ccc1Cl,18000.0,
CHEMBL3286609,COc1ccc(Cl)cc1NC(=S)NN,50000.0,
CHEMBL3342400,COc1ccc(NC(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)cc1,190.0,
CHEMBL4085426,CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,180.0,
CHEMBL3973927,N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccccc1,2784.0,
CHEMBL3983266,Cc1n[nH]c2c1C(c1ccc(F)cc1)c1c(N)n[nH]c1O2,546.0,
CHEMBL3976108,CS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(C#N)c1,500.0,
CHEMBL4208781,O=C(COC(=O)Cc1ccc(O)cc1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,200.0,
CHEMBL4217306,O=C(CC1c2ccccc2-c2cncn21)NCc1ccc(F)c(Cl)c1,50900.0,
CHEMBL1224553,NC(=O)NCc1ccc(Cl)cc1,100000.0,
CHEMBL2087615,CC1=CCC[C@@H](C)[C@]1(C)CC[C@@]1(C)[C@@H]2CC[C@]3(C)[C@H](CC[C@]4(C)c5c(C(O)C(=O)O)ccc(O)c5C[C@@H]34)[C@@]2(C)CC[C@@H]1O,11000.0,
CHEMBL2336704,C[C@H]1c2[nH]c3ccc4ccccc4c3c2C[C@@H]2C(=O)N(C)C(=S)N21,82000.0,
CHEMBL3310848,COc1ccc(NNS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,254.0,
CHEMBL3310849,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(C#N)cc2)cc1,5667.0,
CHEMBL2172467,C/C1=C/C=C\C=C\[C@H](C)[C@@H](O)CC(=O)/C(C)=C/C[C@H](O)/C=C/[C@H](C)[C@H](O)[C@@H](C)/C=C(\C)C(=O)c2c(O)c(C)cc3c2C(=O)C(Cl)=C(NC1=O)C3=O,440.0,
CHEMBL4560625,CCCS(=O)(=O)NCc1cnc2scc(-c3ccc(Br)cc3)n12,1072.1,
CHEMBL4549501,N#Cc1ccc(NC(=S)NCc2cnc3scc(C#CC4CC4)n23)cc1,16.4,
CHEMBL4465967,Cc1cc(Br)ccc1NC(=O)[C@@H](Cc1ccccc1)NC1=C/C(=N/O)c2ccccc2C1=O,10000.0,
CHEMBL4208865,O=C(Cc1ccc(F)cc1)n1c(=O)oc2ccccc21,100000.0,
CHEMBL4589736,CC(C)(C)CCOc1ccccc1-c1cnc[nH]1,7800.0,
CHEMBL4530496,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@@H](O)CC1,90.0,
CHEMBL1213045,CC(=O)/C=C1\C(=O)Nc2ccccc21,1690.0,
CHEMBL4447280,COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,17.9,
CHEMBL4516071,O=C(Cc1ccc([N+](=O)[O-])cc1)N/N=C/c1c(O)ccc2ccccc12,10300.0,
CHEMBL4750230,CS(=O)(=O)N1CCC[C@H]1CNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,186.2,
CHEMBL4759044,CS(=O)(=O)N1CCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,188.0,
CHEMBL4755484,O=[N+]([O-])c1ccc(N/C(Cc2cccc(Cl)c2)=N\O)c2nonc12,199.0,
CHEMBL4781736,Cc1cccc(/C(=N/O)Nc2ccc([N+](=O)[O-])c3nonc23)c1,163.0,
CHEMBL4593106,Cc1nnc(Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)C2CCCCC2)s1,5.1,
CHEMBL4741827,Cl.NC(COC(=O)SCc1ccccc1)C(=O)O,4200.0,
CHEMBL372987,COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1ccccc1OC,200000.0,
CHEMBL4785129,Clc1ccc(C(Cn2ccnc2)OCc2nc3ccccc3s2)cc1Cl,3000.0,
CHEMBL4847724,O=C(NC1(c2ccc3c(n2)CCCN3c2ccnc(C(F)(F)F)n2)CC1)c1ccc(F)cc1,1.2,
CHEMBL4751368,Cn1c(C(=O)O)cc2c(Nc3ccc(F)c(Cl)c3)ccc(F)c21,100000.0,
CHEMBL4868833,O=C(Nc1ccc(Cl)cc1)C1CC12CCC(Oc1ccnc3ccccc13)CC2,16000.0,
CHEMBL4865079,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cc(C4CC4)nn3)C[C@@H]21,19.0,
CHEMBL4866916,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cccc(F)c43)C[C@@H]21,5.2,
CHEMBL4852566,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)cc(F)c43)C[C@@H]21,6.2,
CHEMBL4862755,O=C(NC[C@@H]1[C@H]2C[C@H](n3cnc4cc(F)c(F)cc43)C[C@@H]12)c1ccc(Cl)cc1,19.0,
CHEMBL4859064,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)cc43)C[C@@H]21,2.8,
CHEMBL5288709,Brc1cc(Nc2ccc3nonc3c2)c2cn[nH]c2c1,74000.0,
CHEMBL5278502,Cc1cc(Cl)nc2onc(N)c12,1000.0,
CHEMBL5425703,O=C(CCCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)Nc1ccc(CNC(=O)c2ccc3nccn3c2)cc1,750.0,
CHEMBL4864878,O=C(OC1CC1)N1CCc2nc(C3(C(=O)Nc4ccc(F)cc4)CCC3)ccc21,2.7,
CHEMBL4846235,O=C(NC1(c2ccc3c(n2)C2(CC2)CN3C(=O)OC2CC2)CC1)c1ccc(F)cc1,12.0,
CHEMBL4859400,Cc1c(F)nccc1[C@H]1CC[C@@H]([C@@H](C)NC(=O)c2ccc(Cl)cc2)CC1,5.0,
CHEMBL4860098,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@H](c2ccc(OC(F)F)cc2)CC1,14.0,
CHEMBL4517738,Nc1ccccc1-n1ccnc1,1300000.0,
CHEMBL5093621,O=C(NCc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1)Nc1cccc(Cl)c1,105.6,
CHEMBL5188903,CC(C)Oc1ccc(S(=O)(=O)NC2CCCc3cnccc32)cc1,50.0,
CHEMBL5407347,CNC(=O)Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,117.7,
CHEMBL4869178,O/N=C(/Nc1ccc(F)c(C(F)(F)F)c1)c1ccc2occc2c1,1200.0,
CHEMBL4864602,COCc1cc2cc(/C(=N\O)Nc3cccc(Cl)c3)ccc2o1,1000.0,
CHEMBL4875605,COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccccc3)c2C1=O,210.2,
CHEMBL5941164,COc1ccc2c(c1)C(=NO)c1nc3ncccc3c(=O)n1-2,5500.0,
CHEMBL6024756,Cc1nc2onc(N)c2c(C)c1Cl,5500.0,
CHEMBL5878033,Nc1noc2ncc(Cl)cc12,55000.0,
CHEMBL5809750,Cc1cc(C(F)(F)F)c2c(N)noc2n1,100000.0,
CHEMBL5947915,CC(C)c1ccc2c(N)noc2n1,100000.0,
CHEMBL5981149,Nc1noc2nc(-c3ccc(Cl)cc3Cl)ccc12,100000.0,
CHEMBL5829096,C[S@@](=N)(=O)CCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,88.1,
CHEMBL5784267,CN=S(C)(=O)CCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,59.8,
CHEMBL5822189,CS(=N)(=O)NCC(O)CNc1nonc1/C(=N\O)N[C@H]1Cc2ccc(F)cc21,92.9,
CHEMBL5784948,O=c1cccc(CSc2nonc2/C(=N/O)N[C@@H]2Cc3ccc(F)cc32)[nH]1,1884.0,
CHEMBL5915133,NC(=O)CSc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,45.1,
CHEMBL5861062,CNC(=O)CSc1nonc1/C(=N/O)NC1CCc2ccc(C(F)(F)F)cc21,1149.0,
CHEMBL5982351,CNC(=O)CSc1nonc1/C(=N/O)NC1CCc2ccc(C#N)cc21,308.0,
CHEMBL5872377,CC(C)(O)CNC(=O)CSc1nonc1/C(=N/O)N[C@H]1CCc2ccc(F)cc21,82.0,
CHEMBL5851810,O/N=C(\N[C@H]1Cc2ccc(F)cc21)c1nonc1NCc1ccc(B(O)O)cc1,96.2,
CHEMBL5968693,Cc1cnc(NC(=O)C(C)[C@H]2[C@@H]3C[C@@H](Oc4ccnc5ccc(F)cc45)C[C@@H]32)cn1,1.51,
CHEMBL5965052,N#Cc1ccc(NC(=O)Nc2c(-c3ccccc3)ccc3cncn23)nc1,875.0,
CHEMBL5743734,OC(C[C@@H]1c2c(F)cccc2-c2cncn21)C12CC3CC(CC(O)(C3)C1)C2,500.0,
CHEMBL6049991,CC(C)(O)[C@H](O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,81.3,
CHEMBL5885513,CCNc1c(NCCSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c(=O)c1=O,20.2,
CHEMBL6017365,CNC(=O)N1CC(Sc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,41.8,
CHEMBL5830224,N#Cc1cc(N/C(=N\O)c2nonc2SCCNS(=O)(=O)C2CC2)ccc1F,60.8,
CHEMBL5977550,NS(=O)(=O)NCCCCONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,92.0,
CHEMBL5799640,NS(=O)(=O)N1CC(O)(CNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)C1,64.0,
CHEMBL5994621,CCCC(Oc1ccc(-c2ccccc2-c2nnn[nH]2)cc1NC(=O)Nc1ccc(C)cc1)c1ccccc1Cl,610.0,
CHEMBL6009910,CC(=O)OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,5500.0,
CHEMBL5903540,O=C(Nc1ccccc1)N1CC(C(O)CC2c3ccccc3-c3cncn32)C1,1000.0,
CHEMBL5947251,O=C(CO)NCCOc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,114.0,
