"molecule_chembl_id","smiles","ido1_ic50","tdo_ic50"
CHEMBL4288032,Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1,200.0,500.0
CHEMBL4280768,Cc1cc(-c2nc(F)cc3c(Nc4ccc(F)c(F)c4)c(N)oc23)ccn1,200.0,500.0
CHEMBL4468567,Cl.NOC(c1ccccc1)C1CCCCC1,21000.0,2770000.0
CHEMBL4797963,O=C(Nc1ccc(Cl)cc1)C(CCO)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,86.0,9500.0
CHEMBL4751316,O=C(Nc1ccc(C(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,21.0,5800.0
CHEMBL4756754,Cc1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,122.0,64.0
CHEMBL4791729,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(F)c1,20.0,18.0
CHEMBL4777850,O=[N+]([O-])c1ccc(N/C(Cc2ccc(Cl)c(Cl)c2)=N\O)c2nonc12,39.0,32000.0
CHEMBL4646657,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCC(C(=O)O)CC3)cc1c2=O,480.0,450.0
CHEMBL4644751,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3ccc(F)c(F)c3)(C1)C2,1.9,10000.0
CHEMBL4786080,CC(=O)Nc1cc(Nc2ccc(F)c(C3CC3)c2)c2cc(C(=O)O)[nH]c2c1,2950.0,5450.0
CHEMBL4743717,CC(=O)Nc1cc(Nc2ccc(F)nc2)c2cc(C(=O)O)[nH]c2c1,38500.0,46100.0
CHEMBL5177466,NC(=O)Nc1ccc(-c2c[nH]c3cc(F)ccc23)cc1,49.0,78.0
CHEMBL5187823,Cc1c[nH]c2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,10000.0,10000.0
CHEMBL5172044,CC1(C)C(=O)C=Cc2c1ccc1c2C(=O)C(=O)c2c(CF)coc2-1,420.0,570.0
CHEMBL5206950,CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCC(=O)C2(C)C,1730.0,670.0
CHEMBL5219380,CC1(C)CN(c2cc(Br)cc3[nH]ncc23)CCN1S(C)(=O)=O,260.0,450.0
CHEMBL5218529,OC(CNc1cc(Br)cc2[nH]ncc12)C1CCCCC1,300000.0,300000.0
CHEMBL5220376,CC(C)(C)OC(=O)N1CCC(CNc2cc(Br)cc3[nH]ncc23)C1,9020.0,1360.0
CHEMBL5220064,COc1ccccc1C(=O)CC(=O)c1ccc(C)cc1O,20600.0,20600.0
CHEMBL5618188,COc1ccc2cc(-c3ccc(F)cc3)ncc2c1OC,42620.0,9080.0
CHEMBL5620243,COc1ccc2cc(-c3cccs3)ncc2c1O,20990.0,1020.0
CHEMBL5804495,CC1(C)CN(c2cc(Cl)cn3cncc23)CCN1S(C)(=O)=O,300.0,300.0
CHEMBL5753240,CNC(=O)c1ccc(C2CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)cc1,300.0,300.0
CHEMBL5824782,CCc1ccc(C(O)c2c(C3CC3)sc3cncn23)cc1,60.1,1530.0
CHEMBL5947957,OC(Cc1c(Cl)cccc1Cl)c1c(C2CC2)sc2cncn12,287.0,455.0
CHEMBL6019793,CC1([C@H](O)c2c(C3CC3)sc3cncn23)CCCC1,4.37,42.5
CHEMBL5946840,OC(c1c(C2CC2)sc2cncn12)C1CCCC1c1ccccc1,296.0,5200.0
CHEMBL6059648,OC(CC1CCCC2CCCCC21)c1c(C2CC2)sc2cncn12,528.0,2130.0
CHEMBL5874424,CC1CCCC1C(O)c1c(C(F)(F)F)sc2cncn12,191.0,187.0
CHEMBL5835192,Cc1sc2cncn2c1C(O)CC1CCC(C)(C)CC1,199.0,1950.0
CHEMBL1098875,O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,23.0,937.0
CHEMBL4294010,Nc1sc2ccccc2c1Nc1ccc(Cl)c(C(F)(F)F)c1,200.0,2000.0
CHEMBL4294365,Nc1oc2cnccc2c1Nc1cc(Cl)ccc1Cl,1000.0,2000.0
CHEMBL4290878,Nc1oc2cnccc2c1Nc1ccc(F)cc1Br,1000.0,2000.0
CHEMBL4279449,N#Cc1nccc2c(Nc3ccc(F)c(F)c3)c(N)oc12,200.0,500.0
CHEMBL4276905,Nc1oc2c(-c3ccccc3Cl)nccc2c1Nc1ccc(F)c(F)c1,200.0,500.0
CHEMBL4284116,Cc1cc(Br)ccc1Nc1c(N)sc2ccccc12,1000.0,2000.0
CHEMBL4293453,Cc1cc(-c2nccc3c(Nc4ccc(F)cc4F)c(N)oc23)ccn1,200.0,500.0
CHEMBL4516705,Cl.NOC(c1ccc(F)cc1)c1ccc(F)cc1,9000.0,9000.0
CHEMBL4794331,N#Cc1ccc(NC(=O)C(=O)N2CCC(c3ccnc4ccc(F)cc34)CC2)cc1,36.0,5500.0
CHEMBL4740188,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,7.0,6700.0
CHEMBL4644195,CC1(C)OB(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)OC1(C)C,13090.0,6020.0
CHEMBL4791116,COc1cc(Nc2ccc(F)c3[nH]c(C(=O)O)cc23)cc(OC)c1OC,22200.0,23300.0
CHEMBL4777678,O=C(O)c1cc2c(Nc3ccc(F)c4[nH]c(C(=O)O)cc34)ccc(F)c2[nH]1,2720.0,3480.0
CHEMBL3192687,O=S(=O)(/N=C/c1c(O)ccc2ccccc12)c1cccs1,1390.0,11310.0
CHEMBL5207925,O=C(O)CNc1cccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c1,100000.0,100000.0
CHEMBL5205565,CC1(C)C(=O)C=Cc2c1ccc1c2C(=O)C(=O)c2c(C=O)coc2-1,10000.0,10000.0
CHEMBL5219838,Nc1cc(Br)cc2[nH]ncc12,8490.0,1390.0
CHEMBL5618748,COc1ccc2cc(-c3ccc(NS(=O)(=O)C(F)(F)F)cc3)ncc2c1O,310.0,80.0
CHEMBL5799846,CC1(C)CN(c2cc(Br)cc3cncn23)CCN1S(C)(=O)=O,300.0,300.0
CHEMBL5787255,CC(C)c1sc2cncn2c1[C@@H](O)CC1CCCCC1,15.5,386.0
CHEMBL5914264,O[C@H](CC1CCCCC1)c1c(C2CCC2)sc2cncn12,72.3,129.0
CHEMBL5756878,OC(CC1CCC(C2CCCC2)CC1)c1c(C2CC2)sc2cncn12,757.0,2800.0
CHEMBL6063608,OC(c1cccs1)c1c(C2CC2)sc2cncn12,90.3,1580.0
CHEMBL5941820,O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,500.0,200.0
CHEMBL6050798,O=C(CC1c2c(F)cccc2-c2cncn21)C12CC3CC(CC(O)(C3)C1)C2,100.0,200.0
CHEMBL4242333,O=C1c2cccnc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1ccccn21,361.0,7300.0
CHEMBL194853,Cc1cccc(-c2c[nH]nn2)c1,22000.0,100000.0
CHEMBL198194,Nc1cccc(-c2c[nH]nn2)c1,1500000.0,100000.0
CHEMBL2146496,Clc1cc(-c2c[nH]nn2)ccn1,2800.0,100000.0
CHEMBL4292556,O=C(Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1)OCc1ccccc1,1000.0,500.0
CHEMBL4293716,Nc1oc2c(-c3ccccc3Cl)nccc2c1Nc1ccc(F)c(Cl)c1,200.0,500.0
CHEMBL4292025,Nc1oc2cnccc2c1Nc1cc(Cl)c(F)cc1F,1000.0,2000.0
CHEMBL4291358,Nc1oc2cnccc2c1Nc1ccc(F)cc1Cl,1000.0,500.0
CHEMBL4280533,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(N)oc2c(-c2ccc(C#N)cc2)n1,200.0,2000.0
CHEMBL4283317,Nc1oc2cc([N+](=O)[O-])ccc2c1Nc1ccc(F)c(Cl)c1,200.0,500.0
CHEMBL4287789,Nc1oc2c(F)nc(F)cc2c1Nc1ccc(F)c(Cl)c1,200.0,500.0
CHEMBL4292812,Nc1oc2c(-c3cc(Cl)cc(Cl)c3)nccc2c1Nc1ccc(F)c(Cl)c1,200.0,2000.0
CHEMBL4536439,CN1CCN(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,2200.0,760.0
CHEMBL4531639,Fc1cccc2c1C(c1ccccc1)n1cncc1-2,2741.0,374.0
CHEMBL4585863,Cn1cc(-c2cccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c2)cn1,79.0,639.0
CHEMBL4443640,Cl.NOC(CCc1cccc(Cl)c1)c1ccccc1,7000.0,58700.0
CHEMBL4455554,Cl.NOC(CCc1ccccc1)c1ccccc1F,16000.0,49700.0
CHEMBL4748868,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)cc1,58.0,49.0
CHEMBL4783159,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2[nH]ncc2c1,45.0,42.0
CHEMBL4784589,CC(=O)Nc1cc(Nc2cccc3[nH]ncc23)c2cc(C(=O)O)[nH]c2c1,7520.0,6780.0
CHEMBL4747079,CCNC1=C/C(=N\c2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2C1=O,18.0,25.0
CHEMBL4781631,CC(=O)Nc1cc(Nc2ccc(OC(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,3180.0,5500.0
CHEMBL5192259,O=[N+]([O-])c1ccccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,13950.0,2550.0
CHEMBL5199816,N#Cc1cc(NCc2ccccc2[N+](=O)[O-])c2cn[nH]c2c1,100000.0,100000.0
CHEMBL5619334,COc1ccc2cc(-c3ccc(Br)cc3)ncc2c1OC,78610.0,34280.0
CHEMBL5618425,COc1ccc2cc(-c3ccc(C(=O)Nc4ccccc4)cc3)ncc2c1O,10100.0,250.0
CHEMBL5619398,COc1ccc2cc(-c3ccc(NS(=O)(=O)C4CC4)cc3)ncc2c1O,4540.0,3360.0
CHEMBL6027024,OC(c1c(Cl)sc2cncn12)C1CCCC1,168.0,228.0
CHEMBL5956674,CC1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,15.8,383.0
CHEMBL6014469,OC(Cc1ccccc1)c1c(C2CC2)sc2cncn12,249.0,881.0
CHEMBL6006016,O[C@@H](c1ccccc1)c1c(C2CC2)sc2cncn12,20.0,494.0
CHEMBL5942721,OC(c1c(C2CC2)sc2cncn12)C1CCC(C(F)(F)F)CC1,43.3,772.0
CHEMBL5999636,CC(C)Cc1sc2cncn2c1C(O)CC1CCCCC1,837.0,1070.0
CHEMBL5784292,OC(c1c(C2CC2)sc2cncn12)C1CCC(C2CCC2)CC1,70.1,1780.0
CHEMBL5765220,Cc1sc2cncn2c1C(O)CC1CCC(c2ccccc2)C1,167.0,1890.0
CHEMBL5917950,OC(CC1CCC(c2ccccc2)C1)c1c(C(F)(F)F)sc2cncn12,666.0,10200.0
CHEMBL6011966,CCc1sc2cncn2c1C(O)C1(C)CCCCC1,7.04,66.8
CHEMBL5806290,CC(C)n1cc(C(O)c2c(C3CC3)sc3cncn23)cn1,111.0,10200.0
CHEMBL6061902,CC(C)n1cc(C(O)c2c(C3CC3)sc3cncn23)nn1,304.0,10200.0
CHEMBL5814027,COc1cccc(NC(=O)C2CCC([C@@H]3c4c(F)cccc4-c4cncn43)CC2)c1,36.1,184.0
CHEMBL3752711,O[C@H](C[C@H]1c2ccccc2-c2cncn21)C1CCCCC1,1000.0,370.0
CHEMBL3971895,N#Cc1c(-c2cccc(Cl)c2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,296.0,3000.0
CHEMBL2148002,FC(F)(F)c1ccccc1-c1c[nH]nn1,650000.0,100000.0
CHEMBL3628598,O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(C(=O)N2CCOCC2)c1,936.0,48.0
CHEMBL4164194,Oc1cccc(-c2cncn2Cc2cc3cc(F)ccc3[nH]2)c1,4640.0,42500.0
CHEMBL4278364,Nc1sc2ccc(Cl)cc2c1Nc1ccccc1,200.0,2000.0
CHEMBL4294746,Nc1oc2cnccc2c1Nc1cncc(Cl)c1,1000.0,500.0
CHEMBL4278281,Nc1oc2cnc(F)cc2c1Nc1cccc(C(F)(F)F)c1,200.0,500.0
CHEMBL4588805,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O,400.0,870.0
CHEMBL4578338,O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O,1800.0,10090.0
CHEMBL4588985,O=C(c1ccccc1)N1CCC(C2c3c(F)cccc3-c3cncn32)CC1,3563.0,1275.0
CHEMBL4463063,N#Cc1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1,81.0,394.0
CHEMBL4435398,Fc1cccc2c1C(C1CCN(c3ccc(N4CCOCC4)cc3)CC1)n1cncc1-2,358.0,1029.0
CHEMBL4435524,Fc1cccc2c1C(C1CCN(c3ccc(-c4cccnc4)cc3)CC1)n1cncc1-2,70.0,183.0
CHEMBL4294515,CC(=O)CC(=O)CC1(O)C(=O)Nc2ccccc21,450.0,56120.0
CHEMBL4741630,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,51.0,7800.0
CHEMBL4792463,O=C(Nc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,90.0,9500.0
CHEMBL4762872,O=C(O)c1cc2c(Nc3ccc(F)c(OC(F)(F)F)c3)ccc(F)c2[nH]1,16300.0,16500.0
CHEMBL4754740,CC(=O)Nc1cc(Nc2ccc(F)c(OCc3ccccc3)c2)c2cc(C(=O)O)[nH]c2c1,10000.0,5240.0
CHEMBL4296835,Oc1ccc(/N=N/c2nccs2)c(O)c1,45040.0,43280.0
CHEMBL5208412,FC(F)(F)c1cc(NCc2cccc(Br)c2)c2cn[nH]c2c1,100000.0,19090.0
CHEMBL5205978,O=[N+]([O-])c1cc(Cl)ccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,18000.0,1700.0
CHEMBL5200688,O=[N+]([O-])c1cccc(CNc2cc(Br)cc3[nH]ncc23)c1,7950.0,1600.0
CHEMBL5181934,O=[N+]([O-])c1ccc(CNc2cc(Br)cc3[nH]ncc23)cc1,6970.0,2230.0
CHEMBL5219717,O=C(CNc1cc(Br)cc2[nH]ncc12)c1ccc(O)cc1,137100.0,147700.0
CHEMBL5935516,O=S(=O)(Cc1ccccc1)NC1C2CC3CC1CC([C@H](O)CC1c4c(F)cccc4-c4cncn41)(C3)C2,100.0,300.0
CHEMBL5939314,CC1CCC(C(O)c2c(C(F)(F)F)sc3cncn23)CC1,84.1,1960.0
CHEMBL5743757,CN1C(=O)NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C1=O,1288.0,1820.0
CHEMBL4277184,Nc1sc2ccccc2c1Nc1ccccc1,200.0,500.0
CHEMBL4287280,CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)c(N)oc2c(-c2ccccc2)n1,1000.0,2000.0
CHEMBL4281184,Nc1oc2cnccc2c1Nc1ccc(F)c(OC(F)(F)F)c1,200.0,2000.0
CHEMBL4288159,CC(=O)c1ccc(Nc2c(N)oc3cnccc23)cc1,1000.0,500.0
CHEMBL4288676,Nc1oc2cnccc2c1Nc1ccc2c(c1)OCO2,200.0,500.0
CHEMBL4281552,Nc1oc2cnccc2c1Nc1ccc(Cl)c(Cl)c1,200.0,500.0
CHEMBL4291734,Nc1oc2cnc(F)cc2c1Nc1ccc(F)cc1,200.0,500.0
CHEMBL4283776,CCc1ccccc1Nc1c(N)sc2ccccc12.Cl,1000.0,2000.0
CHEMBL4289093,Nc1oc2c(-c3ccnc(C(=O)Nc4ccccc4)c3)nccc2c1Nc1ccc(F)c(Cl)c1,200.0,2000.0
CHEMBL4293836,CC(C)(C)c1cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)ccn1,200.0,2000.0
CHEMBL1652343,O=C1Nc2ccccc2/C1=N/Nc1ccc(Cl)cc1,630.0,53380.0
CHEMBL4752478,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,1320.0,35600.0
CHEMBL4764848,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1,8.0,5900.0
CHEMBL4749799,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC=C(c2ccnc3ccc(F)cc23)CC1,5.0,16000.0
CHEMBL4741094,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc([N+](=O)[O-])cc1,33.0,48.0
CHEMBL4747007,O=C1c2ccc(O)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,355.0,384.0
CHEMBL4765090,O=C1c2ccc(F)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,10.0,10.0
CHEMBL4752806,O=[N+]([O-])c1ccc(N/C(Cc2ccc(Cl)cc2)=N\O)c2nonc12,127.0,51000.0
CHEMBL4739919,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccco1,1677.0,100000.0
CHEMBL4784061,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccs1,272.0,63091.0
CHEMBL4439294,O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,4500.0,130.0
CHEMBL38596,c1csc(-c2nccc3c2[nH]c2ccccc23)c1,50000.0,10840.0
CHEMBL5172374,CC1(C)C(=O)CCc2c1ccc1c2C(=O)C(=O)c2c(CO)coc2-1,160.0,200.0
CHEMBL5220436,CC(=O)O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,5780.0,190.0
CHEMBL5279540,C=CC1(C=C)Oc2c(NC(=O)Nc3ccc(C)cc3)cc(-c3ccccc3-c3nn[nH]n3)cc2[C@@H]1c1ccccc1,3.4,7500.0
CHEMBL5745963,OC1C2CC3CC1CC([C@H](O)CC1c4c(F)cccc4-c4cncn41)(C3)C2,100.0,300.0
CHEMBL5816105,CC(=O)N1CCN(c2cc(C(F)(F)F)cn3cncc23)CC1,100000.0,300.0
CHEMBL5955327,CS(=O)(=O)N1CCC(Nc2cc(C(F)(F)F)cn3cncc23)CC1,100000.0,300.0
CHEMBL6013565,CC(=O)N1CCN(Cc2cc(Cl)cc3cncn23)CC1(C)C,300.0,300.0
CHEMBL5752574,OC(c1c(Cl)sc2cncn12)C1CC1,1040.0,2660.0
CHEMBL5908179,CC1CCCC(C(O)c2c(C3CC3)sc3cncn23)C1,17.2,384.0
CHEMBL6019009,OC(c1c(C2CC2)sc2cncn12)C1CCCC1,11.4,473.0
CHEMBL6049323,CC(CC(O)c1c(C2CC2)sc2cncn12)C1CCCCC1,124.0,931.0
CHEMBL6020243,O[C@H](c1c(C(F)(F)F)sc2cncn12)C1CCCCC1,20.9,341.0
CHEMBL5879847,C=Cc1sc2cncn2c1C(O)C1CCCCC1,14.4,29.3
CHEMBL5907870,CC1CCCC(CC(O)c2c(C(F)(F)F)sc3cncn23)C1,205.0,3810.0
CHEMBL5885631,COc1ccc(-c2sc3cncn3c2C(O)C2CCCCC2)cc1,3090.0,1990.0
CHEMBL6060228,OC(c1c(C(F)(F)F)sc2cncn12)C1CCCC1,44.3,591.0
CHEMBL5911062,CCc1sc2cncn2c1C(O)C1(C)CCCC1,4.97,28.7
CHEMBL5775679,Cc1sc2cncn2c1C(O)C1(C)CCCCC1,32.4,37.9
CHEMBL5872479,CCn1cc(C(O)c2c(C3CC3)sc3cncn23)nn1,498.0,10200.0
CHEMBL193664,c1ccc(-c2cnn[nH]2)cc1,60000.0,100000.0
CHEMBL4293178,Nc1sc2ccc(Cl)cc2c1Nc1ccc(F)cc1,200.0,500.0
CHEMBL4280928,Nc1oc2c(-c3ccncc3)nccc2c1Nc1cc(F)cc(F)c1,200.0,500.0
CHEMBL4278584,Nc1sc2c(-c3ccccc3)cccc2c1Nc1ccc(F)c(Cl)c1,200.0,2000.0
CHEMBL4518260,Cn1cc(-c2cnc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)nc2)cn1,113.0,579.0
CHEMBL4585089,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Cl)c1,21.0,10000.0
CHEMBL4519297,Cl.NOC(c1ccccc1)c1cccc(C(F)(F)F)c1,1730.0,12000.0
CHEMBL4754615,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,69.0,10500.0
CHEMBL4632992,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2,3.1,10000.0
CHEMBL4779207,COc1cc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)ccc1F,1230.0,2490.0
CHEMBL355606,Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1,350000.0,280.0
CHEMBL5207789,Cc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c([N+](=O)O)c1,100000.0,620.0
CHEMBL5197972,O=[N+](O)c1c(Cl)cccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,60000.0,170.0
CHEMBL5200740,C[C@@H](C=O)C1=C(O)C(=O)c2c(ccc3c2CCCC3(C)C)C1=O,10000.0,10000.0
CHEMBL5220402,OCC(Nc1cc(Br)cc2[nH]ncc12)c1cccc(Cl)c1,18330.0,2040.0
CHEMBL5620192,COc1ccc2nc(-c3ccccc3)ncc2c1O,100000.0,100000.0
CHEMBL5618781,COc1ccc2cc(-c3ccc(NC(=O)c4ccc(C)cc4)cc3)ncc2c1O,100000.0,45300.0
CHEMBL6004007,CN1C(=O)C(N2CCN(Cc3cc(C(F)(F)F)cn4cncc34)CC2)C(=O)C1(C)C,17400.0,17400.0
CHEMBL6017414,OC(CC1CC2C=CC1C2)c1c(C2CC2)sc2cncn12,22.6,191.0
CHEMBL5977584,CC1CCCC1C(O)c1c(C2CC2)sc2cncn12,8.4,70.6
CHEMBL5954392,CC1(C)CCCC(CC(O)c2c(C3CC3)sc3cncn23)C1,85.1,546.0
CHEMBL5792400,OC(CC1CCCC1)c1c(C(F)(F)F)sc2cncn12,101.0,2430.0
CHEMBL5964247,OC(c1c(C2CC2)sc2cncn12)C1CC2CCCC2C1,7.07,259.0
CHEMBL5968012,CCNC1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,2370.0,10200.0
CHEMBL5925497,OC(c1ccsc1)c1c(C2CC2)sc2cncn12,77.3,1770.0
CHEMBL306946,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,53.7,3940.0
CHEMBL3927265,Nc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(N)n[nH]c1O2,378.0,3000.0
CHEMBL3628599,CN1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,640.0,30.0
CHEMBL4279010,C#Cc1cccc(Nc2c(N)sc3ccccc23)c1,200.0,2000.0
CHEMBL4290984,Cl.Nc1sc2ccccc2c1Oc1cccc(Cl)c1,1000.0,2000.0
CHEMBL4292857,CCOc1cc2c(Nc3ccc(F)c(Cl)c3)c(N)oc2c(-c2ccccc2)n1,200.0,2000.0
CHEMBL4279536,Nc1oc2c(-c3ccncc3)nccc2c1Nc1ccc(F)c(Cl)c1,200.0,500.0
CHEMBL4279406,Nc1oc2cnccc2c1Nc1ccc(F)c(C(F)(F)F)c1,200.0,500.0
CHEMBL4281087,CC(C)(C)c1cc(Nc2c(N)oc3cnccc23)cc(C(C)(C)C)c1,1000.0,500.0
CHEMBL4287480,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(N)oc2c(Br)n1,200.0,2000.0
CHEMBL4289506,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(N)oc2c(-c2ccc(C(N)=O)cc2)n1,200.0,2000.0
CHEMBL4280101,Nc1sc2cnc(F)cc2c1Nc1ccc(F)c(F)c1,200.0,500.0
CHEMBL4284457,CNC(=O)c1cc(-c2nccc3c(Nc4cccc(C(F)(F)F)c4)c(N)oc23)ccn1,200.0,2000.0
CHEMBL4285170,Cc1cc(-c2nccc3c(Nc4cccc(Cl)c4)c(N)oc23)ccn1,200.0,500.0
CHEMBL4279530,Cc1cc(-c2cccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)ccn1,200.0,2000.0
CHEMBL4755902,COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cn1,3410.0,3620.0
CHEMBL4749687,Cc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1,35600.0,22500.0
CHEMBL4741917,CC(=O)Nc1cc(Nc2ccc(F)c(-c3ccsc3)c2)c2cc(C(=O)O)[nH]c2c1,3890.0,2530.0
CHEMBL5081219,O/N=C(\Nc1ccc(F)c(Cl)c1)c1cnc(Cl)s1,68.3,2298.0
CHEMBL5204788,Oc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)cc1,36740.0,2550.0
CHEMBL5219108,O=C(N[C@@H]1CCCC[C@H]1O)c1cc(Br)cc2[nH]ncc12,300000.0,58410.0
CHEMBL5620119,COc1ccc2cc(-c3ccc(C(C)(C)C)cc3)ncc2c1OC,100000.0,23120.0
CHEMBL5894960,CS(=O)(=O)N1CCN(c2cc(Cl)cn3cncc23)CC1,17400.0,300.0
CHEMBL5748940,CC1(C)CN(c2cc(C(F)(F)F)cn3cncc23)CCN1S(C)(=O)=O,300.0,300.0
CHEMBL5918046,OC(CC1CCC(c2ccccc2)C1)c1c(C2CC2)sc2cncn12,114.0,1570.0
CHEMBL5765336,OC(c1c(C2CC2)sc2cncn12)C1CCC2(CCCC2)CC1,72.1,746.0
CHEMBL5961964,CC1CC(C)(C)CC1C(O)c1c(C2CC2)sc2cncn12,172.0,247.0
CHEMBL5906358,CC1(C(O)c2c(C(F)(F)F)sc3cncn23)CCCC1,16.3,54.7
CHEMBL5915493,OC(c1c(C2(F)CC2)sc2cncn12)C1CCCCC1,115.0,1760.0
CHEMBL6025014,OC(CC1c2c(F)cccc2-c2cncn21)C12CCC(O)(CC1)CC2,100.0,200.0
CHEMBL5950706,CC1(C)OC[C@H](Cn2cc(-c3ccc(N4CCC(C5c6c(F)cccc6-c6cncn65)CC4)cc3)cn2)O1,35.9,220.0
CHEMBL1346056,Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,3300.0,12250.0
CHEMBL3628593,O=C(O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,1242.0,167.0
CHEMBL3628597,CC(=O)N1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,602.0,59.0
CHEMBL3628604,CCN(CC)C(=O)Cc1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,921.8,145.0
CHEMBL4163084,Oc1ccccc1-c1cncn1Cc1cc2cc(Br)ccc2[nH]1,180.0,157600.0
CHEMBL4280079,Cc1cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc(C)n1,200.0,2000.0
CHEMBL4287458,N#Cc1ccc2c(Nc3ccccc3Cl)c(N)oc2c1,1000.0,2000.0
CHEMBL4278098,N#Cc1ccc2c(Nc3cccc(C(F)(F)F)c3)c(N)oc2c1,200.0,500.0
CHEMBL4291741,N#Cc1cccc(Nc2c(N)oc3cnccc23)c1,1000.0,2000.0
